detection_model,metric,correlation,pvalue,significant
microsoft/deberta-v3-small,L_FUNC_A,0.04512901787299185,0.5299481854646378,False
microsoft/deberta-v3-small,L_CONT_T,-0.10035152152016628,0.16167204020674913,False
microsoft/deberta-v3-small,L_FUNC_T,0.03689846157782996,0.6076371722465226,False
microsoft/deberta-v3-small,L_PROPER_NAME,0.3595654828686379,2.2684828763798847e-07,True
microsoft/deberta-v3-small,L_PERSONAL_NAME,0.38144207708524525,3.467774165861267e-08,True
microsoft/deberta-v3-small,L_POSSESSIVES,0.06208685056356314,0.38731850096895565,False
microsoft/deberta-v3-small,L_ADJ_POSITIVE,-0.14722061593491914,0.03948094868625359,True
microsoft/deberta-v3-small,L_ADJ_COMPARATIVE,0.12260478685226625,0.08690540737203488,False
microsoft/deberta-v3-small,L_ADJ_SUPERLATIVE,-0.2386230133985249,0.0007567647173958604,True
microsoft/deberta-v3-small,L_ADV_POSITIVE,-0.18799467630526273,0.008323448301556988,True
microsoft/deberta-v3-small,L_ADV_COMPARATIVE,-0.1910150783897596,0.007321737047479392,True
microsoft/deberta-v3-small,L_ADV_SUPERLATIVE,-0.19061100224888677,0.007449211750597651,True
microsoft/deberta-v3-small,ST_REPETITIONS_WORDS,0.027482032961047148,0.7021945676308637,False
microsoft/deberta-v3-small,ST_REPETITIONS_SENT,,,False
microsoft/deberta-v3-small,L_I_PRON,0.20153516337385666,0.00461757343231932,True
microsoft/deberta-v3-small,L_HE_PRON,0.17286816953249123,0.015395306022138802,True
microsoft/deberta-v3-small,L_SHE_PRON,0.17634669243667375,0.013418297797790194,True
microsoft/deberta-v3-small,L_IT_PRON,0.09216081724819777,0.19888507594685,False
microsoft/deberta-v3-small,L_YOU_PRON,-0.15963205542590916,0.02542358486213719,True
microsoft/deberta-v3-small,L_WE_PRON,0.041384571050992254,0.5646659646917033,False
microsoft/deberta-v3-small,L_THEY_PRON,0.07228795010742561,0.31399439910948135,False
microsoft/deberta-v3-small,L_ME_PRON,0.09612693710364464,0.18015597807891312,False
microsoft/deberta-v3-small,L_YOU_OBJ_PRON,-0.07748788768757689,0.28035800519176335,False
microsoft/deberta-v3-small,L_HIM_PRON,-0.16059705616735392,0.024538404988115343,True
microsoft/deberta-v3-small,L_HER_OBJECT_PRON,0.08011769242006375,0.26430715314664416,False
microsoft/deberta-v3-small,L_IT_OBJECT_PRON,0.23582110943867524,0.0008765015600373282,True
microsoft/deberta-v3-small,L_US_PRON,0.2152075137550594,0.0024519526427908595,True
microsoft/deberta-v3-small,L_THEM_PRON,-0.030373723615426673,0.6725800248162052,False
microsoft/deberta-v3-small,L_MY_PRON,0.21354756915394277,0.00265330090859379,True
microsoft/deberta-v3-small,L_YOUR_PRON,-0.25002575926362797,0.000408900245377563,True
microsoft/deberta-v3-small,L_HIS_PRON,-0.07761437956915963,0.27957124543868594,False
microsoft/deberta-v3-small,L_HER_PRON,0.0037191468944999945,0.958739697624375,False
microsoft/deberta-v3-small,L_ITS_PRON,-0.29302938309990706,3.0723858578596386e-05,True
microsoft/deberta-v3-small,L_OUR_PRON,-0.0072806369953828665,0.9193295523124957,False
microsoft/deberta-v3-small,L_THEIR_PRON,-0.23742824916674937,0.0008058485101143508,True
microsoft/deberta-v3-small,L_YOURS_PRON,-0.0006365799400859865,0.9929347328419236,False
microsoft/deberta-v3-small,L_THEIRS_PRON,0.011205274228471875,0.8761313049427945,False
microsoft/deberta-v3-small,L_HERS_PRON,-0.005668893762440966,0.9371459660028715,False
microsoft/deberta-v3-small,L_OURS_PRON,-0.10560148093714485,0.1407277729905785,False
microsoft/deberta-v3-small,L_MYSELF_PRON,-0.15671432599546506,0.0282686015112769,True
microsoft/deberta-v3-small,L_YOURSELF_PRON,-0.18309471803517705,0.010208617206321425,True
microsoft/deberta-v3-small,L_HIMSELF_PRON,-0.3323096251941828,1.950307510918918e-06,True
microsoft/deberta-v3-small,L_HERSELF_PRON,-0.24786116637895547,0.00046060581116955123,True
microsoft/deberta-v3-small,L_ITSELF_PRON,-0.13231847825239423,0.06449435843076491,False
microsoft/deberta-v3-small,L_OURSELVES_PRON,-0.1030735790910515,0.15053851763126347,False
microsoft/deberta-v3-small,L_YOURSELVES_PRON,-0.17670030601653286,0.013230371799023545,True
microsoft/deberta-v3-small,L_THEMSELVES_PRON,-0.23023407322109535,0.0011688101780570098,True
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,0.20153516337385666,0.00461757343231932,True
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,-0.20384852398395176,0.004159855410927077,True
microsoft/deberta-v3-small,L_THIRD_PERSON_SING_PRON,0.014097427945981324,0.8445230295132209,False
microsoft/deberta-v3-small,L_THIRD_PERSON_PLURAL_PRON,-0.18196946418419818,0.010691439411370072,True
microsoft/deberta-v3-small,VF_INFINITIVE,-0.050021103413510834,0.48627094177147573,False
xlm-roberta-base,MATTR,-0.3262795524975698,3.055462142757552e-06,True
xlm-roberta-base,L_MATTR,-0.34891360476713074,5.388018643456952e-07,True
xlm-roberta-base,LEX_DEN,-0.2823940278269361,6.067872377036505e-05,True
xlm-roberta-base,UNIQUE_WORDS,-0.16336587649691384,0.022144207967905224,True
xlm-roberta-base,FLESCH,0.3302676886513568,2.2729613210012797e-06,True
xlm-roberta-base,GUNNING_FOG,-0.3078038014041583,1.1402302273510889e-05,True
xlm-roberta-base,AVG_SENT_LEN,-0.28798611955898334,4.257006118997921e-05,True
xlm-roberta-base,LONG_SENTS,-0.19615383729727154,0.005861897162283575,True
xlm-roberta-base,SHORT_SENTS,0.29042907697120857,3.63775379923182e-05,True
xlm-roberta-base,SENT_LEN_STD,-0.20956055915862531,0.0031995593658886248,True
xlm-roberta-base,len_in_characters,-0.19065908165322848,0.007433941226663221,True
xlm-roberta-base,polarity,0.2606588524353534,0.00022436487543824765,True
xlm-roberta-base,subjectivity,0.13446176943516344,0.06024918246850172,False
xlm-roberta-base,POS_VERB,-0.04237240037404318,0.5554024347663432,False
xlm-roberta-base,POS_NOUN,-0.3221857865239407,4.121796526043947e-06,True
xlm-roberta-base,POS_ADJ,-0.014169787137340767,0.8437351755464535,False
xlm-roberta-base,POS_ADV,-0.21326303373205274,0.0026892826922136908,True
xlm-roberta-base,POS_DET,0.2862079609558642,4.768744754323949e-05,True
xlm-roberta-base,POS_INTJ,0.1692347065575164,0.01772750982634942,True
xlm-roberta-base,POS_CONJ,0.18980037313009368,0.007710912740913814,True
xlm-roberta-base,POS_PART,0.21164721209345244,0.0029021382234532957,True
xlm-roberta-base,POS_NUM,0.15733356947684735,0.02764303127779594,True
xlm-roberta-base,POS_PREP,-0.2651001325248309,0.00017329175343007764,True
xlm-roberta-base,POS_PRO,0.1587296880983421,0.026275977764242873,True
xlm-roberta-base,G_PASSIVE,0.22054519325952265,0.0018949462135250074,True
xlm-roberta-base,G_ACTIVE,0.37251639628475075,7.588475291405996e-08,True
xlm-roberta-base,G_PRESENT,0.32795927451396156,2.6988750062212017e-06,True
xlm-roberta-base,G_PAST,0.3240968698240901,3.586164130916921e-06,True
xlm-roberta-base,G_FUTURE,0.1715483792816974,0.016209445988235184,True
xlm-roberta-base,L_CONT_A,-0.27781734662309177,8.065102618496979e-05,True
xlm-roberta-base,L_FUNC_A,0.25135905597208447,0.00037978586660664956,True
xlm-roberta-base,L_CONT_T,-0.23884040905825488,0.0007481354590277261,True
xlm-roberta-base,L_FUNC_T,0.006105836816825409,0.9323124815211534,False
xlm-roberta-base,L_PROPER_NAME,0.13385659770101668,0.06142386825913459,False
xlm-roberta-base,L_PERSONAL_NAME,0.18155593750062735,0.010873873131168117,True
xlm-roberta-base,L_POSSESSIVES,0.08148820013871405,0.25619645625090975,False
xlm-roberta-base,L_ADJ_POSITIVE,-0.018475033111634398,0.7971648888880203,False
xlm-roberta-base,L_ADJ_COMPARATIVE,0.3170577449497663,5.9605219279416495e-06,True
xlm-roberta-base,L_ADJ_SUPERLATIVE,-0.12327502987403242,0.0851813178995264,False
xlm-roberta-base,L_ADV_POSITIVE,-0.18841465397121743,0.008177250619497327,True
xlm-roberta-base,L_ADV_COMPARATIVE,-0.20599854913177262,0.003771514963390277,True
xlm-roberta-base,L_ADV_SUPERLATIVE,-0.20435812760031175,0.004064689061481037,True
xlm-roberta-base,ST_REPETITIONS_WORDS,0.1644601863904251,0.021255108555119216,True
xlm-roberta-base,ST_REPETITIONS_SENT,,,False
xlm-roberta-base,L_I_PRON,0.32705597691087945,2.885393861601054e-06,True
xlm-roberta-base,L_HE_PRON,0.1907639529806422,0.007400729607653746,True
xlm-roberta-base,L_SHE_PRON,0.3157791760010947,6.527837025357709e-06,True
xlm-roberta-base,L_IT_PRON,0.20288808251769538,0.0043446829425143755,True
xlm-roberta-base,L_YOU_PRON,-0.11283591850042952,0.11534153985539164,False
xlm-roberta-base,L_WE_PRON,0.030318286316386434,0.6731432370215032,False
xlm-roberta-base,L_THEY_PRON,0.12766907627326987,0.07454743176643051,False
xlm-roberta-base,L_ME_PRON,0.07668764176111167,0.28536997759951405,False
xlm-roberta-base,L_YOU_OBJ_PRON,-0.16106593336936745,0.02411796309780153,True
xlm-roberta-base,L_HIM_PRON,-0.03380550905152366,0.6380804297488483,False
xlm-roberta-base,L_HER_OBJECT_PRON,0.20342785932745633,0.004239918944871538,True
xlm-roberta-base,L_IT_OBJECT_PRON,0.3847736909737945,2.5731649637950328e-08,True
xlm-roberta-base,L_US_PRON,0.08576385188008494,0.23200211180866076,False
xlm-roberta-base,L_THEM_PRON,0.0795094909941755,0.26796218324351895,False
xlm-roberta-base,L_MY_PRON,0.3405887578550142,1.036522604480351e-06,True
xlm-roberta-base,L_YOUR_PRON,-0.25431974912772387,0.00032187458432536483,True
xlm-roberta-base,L_HIS_PRON,0.05941223271446157,0.4081339311794661,False
xlm-roberta-base,L_HER_PRON,0.10200253756995782,0.15484791162987155,False
xlm-roberta-base,L_ITS_PRON,-0.3233712856088466,3.781222581014495e-06,True
xlm-roberta-base,L_OUR_PRON,-0.06280147947514245,0.3818675278009299,False
xlm-roberta-base,L_THEIR_PRON,-0.22827993743517858,0.0012905375594611597,True
xlm-roberta-base,L_YOURS_PRON,0.10305463455061285,0.15061394559860405,False
xlm-roberta-base,L_THEIRS_PRON,-0.08381415381728802,0.24282736330459007,False
xlm-roberta-base,L_HERS_PRON,-0.13049265468354407,0.06830117123268085,False
xlm-roberta-base,L_OURS_PRON,-0.18597579127341735,0.00905911173366552,True
xlm-roberta-base,L_MYSELF_PRON,-0.2974706353035632,2.2936569219573026e-05,True
xlm-roberta-base,L_YOURSELF_PRON,-0.3658696827796067,1.3392044163643643e-07,True
xlm-roberta-base,L_HIMSELF_PRON,-0.23237692977504304,0.0010474938019012804,True
xlm-roberta-base,L_HERSELF_PRON,-0.22688190530785662,0.001384632296402125,True
xlm-roberta-base,L_ITSELF_PRON,-0.027033244164214362,0.7068326097494761,False
xlm-roberta-base,L_OURSELVES_PRON,-0.26881240079830554,0.00013915633282526112,True
xlm-roberta-base,L_YOURSELVES_PRON,-0.1944504886090309,0.006314028999988771,True
xlm-roberta-base,L_THEMSELVES_PRON,-0.27766139605858786,8.142968386320148e-05,True
xlm-roberta-base,L_FIRST_PERSON_SING_PRON,0.32705597691087945,2.885393861601054e-06,True
xlm-roberta-base,L_SECOND_PERSON_PRON,-0.19229628069432755,0.006930297150203286,True
xlm-roberta-base,L_THIRD_PERSON_SING_PRON,0.19826998766852086,0.00534065065612161,True
xlm-roberta-base,L_THIRD_PERSON_PLURAL_PRON,-0.1286793916385409,0.07226125270572675,False
xlm-roberta-base,VF_INFINITIVE,0.15348787513479883,0.03172734250799826,True
