detection_model,metric,correlation,pvalue,significant
microsoft/deberta-v3-small,G_PASSIVE,0.17843880080622052,0.01233964875314521,True
microsoft/deberta-v3-small,G_ACTIVE,0.302598460257749,1.6268149695735426e-05,True
microsoft/deberta-v3-small,G_PRESENT,0.27689869430276903,8.534044342753469e-05,True
microsoft/deberta-v3-small,G_PAST,0.2814126766755921,6.452311182912352e-05,True
microsoft/deberta-v3-small,G_FUTURE,0.1805397383137838,0.011333894992167911,True
microsoft/deberta-v3-small,L_CONT_A,-0.2688325949433743,0.00013898915407952635,True
microsoft/deberta-v3-small,L_FUNC_A,0.2656859780532472,0.0001674302732163923,True
microsoft/deberta-v3-small,L_CONT_T,-0.25654945422666314,0.00028379765894865375,True
microsoft/deberta-v3-small,L_FUNC_T,-0.13093143123929946,0.06736999558591882,False
microsoft/deberta-v3-small,L_PROPER_NAME,0.09782889383859683,0.172530298854023,False
microsoft/deberta-v3-small,L_PERSONAL_NAME,0.22385161869386877,0.001610496014514918,True
microsoft/deberta-v3-small,L_POSSESSIVES,0.017209408128537447,0.810788945763782,False
microsoft/deberta-v3-small,L_ADJ_POSITIVE,-0.10021559716215847,0.1622437366872507,False
microsoft/deberta-v3-small,L_ADJ_COMPARATIVE,0.18315074385604807,0.010185089256195682,True
microsoft/deberta-v3-small,L_ADJ_SUPERLATIVE,0.010767703840529972,0.880931908710131,False
microsoft/deberta-v3-small,L_ADV_POSITIVE,-0.1939699334371699,0.0064470970330419404,True
microsoft/deberta-v3-small,L_ADV_COMPARATIVE,-0.20995765279088763,0.003140920572634502,True
microsoft/deberta-v3-small,L_ADV_SUPERLATIVE,-0.20514433471694893,0.003921710303244989,True
microsoft/deberta-v3-small,ST_REPETITIONS_WORDS,0.22514554715122442,0.0015102258079710245,True
microsoft/deberta-v3-small,ST_REPETITIONS_SENT,,,False
microsoft/deberta-v3-small,L_I_PRON,0.1854283711540369,0.009268264366140297,True
microsoft/deberta-v3-small,L_HE_PRON,0.18791137884659037,0.008352719028689531,True
microsoft/deberta-v3-small,L_SHE_PRON,0.2302550963442011,0.0011675598523786866,True
microsoft/deberta-v3-small,L_IT_PRON,0.13224850832420804,0.06463697307686429,False
microsoft/deberta-v3-small,L_YOU_PRON,0.05378902903339875,0.45399467509914615,False
microsoft/deberta-v3-small,L_WE_PRON,0.09204812277865257,0.19943714055617284,False
microsoft/deberta-v3-small,L_THEY_PRON,0.08387585902392884,0.24247944925768106,False
microsoft/deberta-v3-small,L_ME_PRON,0.1332487656789881,0.06262259343741866,False
microsoft/deberta-v3-small,L_YOU_OBJ_PRON,0.08854464401499934,0.21715765073733898,False
microsoft/deberta-v3-small,L_HIM_PRON,0.11140283083483236,0.12006368079067914,False
microsoft/deberta-v3-small,L_HER_OBJECT_PRON,0.23949617383927851,0.0007226519015937109,True
microsoft/deberta-v3-small,L_IT_OBJECT_PRON,0.2669168464562345,0.0001557129684014614,True
microsoft/deberta-v3-small,L_US_PRON,0.05023930673243602,0.48436882827159544,False
microsoft/deberta-v3-small,L_THEM_PRON,0.044205497226482045,0.5384099324257743,False
microsoft/deberta-v3-small,L_MY_PRON,0.22396053717687842,0.0016018269720248246,True
microsoft/deberta-v3-small,L_YOUR_PRON,-0.11765180668731542,0.10052817612920191,False
microsoft/deberta-v3-small,L_HIS_PRON,0.12747190876293954,0.07500035598743283,False
microsoft/deberta-v3-small,L_HER_PRON,0.16486115431000853,0.02093714455944739,True
microsoft/deberta-v3-small,L_ITS_PRON,-0.04378722547345653,0.542264346147524,False
microsoft/deberta-v3-small,L_OUR_PRON,-0.026260521501736557,0.7148436469373666,False
microsoft/deberta-v3-small,L_THEIR_PRON,-0.03906809836680223,0.5866737432383955,False
microsoft/deberta-v3-small,L_YOURS_PRON,0.1965120396355779,0.005770586231551109,True
microsoft/deberta-v3-small,L_THEIRS_PRON,-0.17205185764941744,0.015894539376721462,True
microsoft/deberta-v3-small,L_HERS_PRON,-0.09845021017549456,0.16980700078508473,False
microsoft/deberta-v3-small,L_OURS_PRON,-0.11740911378580386,0.10123679323940012,False
microsoft/deberta-v3-small,L_MYSELF_PRON,-0.0880070034780159,0.21997349879622977,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,-0.0430905464741793,0.5487144678834583,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,-0.17394719380671814,0.014756453062952118,True
microsoft/deberta-v3-small,L_HERSELF_PRON,-0.19763947628729406,0.005491434764684678,True
microsoft/deberta-v3-small,L_ITSELF_PRON,-0.08164800317909254,0.2552620280488784,False
microsoft/deberta-v3-small,L_OURSELVES_PRON,-0.1698380014551506,0.017320209546231074,True
microsoft/deberta-v3-small,L_YOURSELVES_PRON,-0.13024143069767027,0.06883903050780422,False
microsoft/deberta-v3-small,L_THEMSELVES_PRON,-0.28594422007621395,4.849402794696625e-05,True
microsoft/deberta-v3-small,L_FIRST_PERSON_SING_PRON,0.1854283711540369,0.009268264366140297,True
microsoft/deberta-v3-small,L_SECOND_PERSON_PRON,-0.05416978404521778,0.4508011716129562,False
microsoft/deberta-v3-small,L_THIRD_PERSON_SING_PRON,0.19664000789112096,0.005738275110365348,True
microsoft/deberta-v3-small,L_THIRD_PERSON_PLURAL_PRON,0.027998265025279592,0.6968731144917697,False
microsoft/deberta-v3-small,VF_INFINITIVE,0.1530399670094287,0.032234850359964186,True
xlm-roberta-base,MATTR,-0.3342988856158222,1.678293249504987e-06,True
xlm-roberta-base,L_MATTR,-0.3598706323571929,2.211919482476673e-07,True
xlm-roberta-base,LEX_DEN,-0.3618860726456706,1.8709083983536564e-07,True
xlm-roberta-base,UNIQUE_WORDS,-0.1452186587896657,0.04227172789430699,True
xlm-roberta-base,FLESCH,0.3594308273675092,2.2938816102460177e-07,True
xlm-roberta-base,GUNNING_FOG,-0.3448390396789305,7.439282522518708e-07,True
xlm-roberta-base,AVG_SENT_LEN,-0.31543516270984445,6.689015557635618e-06,True
xlm-roberta-base,LONG_SENTS,-0.20417966600917956,0.0040977905882604825,True
xlm-roberta-base,SHORT_SENTS,0.19168598282346608,0.007114370160642464,True
xlm-roberta-base,SENT_LEN_STD,-0.32315928772829944,3.8400923586381075e-06,True
xlm-roberta-base,len_in_characters,-0.18777996851727327,0.008399082404806435,True
xlm-roberta-base,polarity,0.1840555945030012,0.009811677511713428,True
xlm-roberta-base,subjectivity,0.08644442900678706,0.22830464325510805,False
xlm-roberta-base,POS_VERB,-0.04218376388346897,0.5571657012067247,False
xlm-roberta-base,POS_NOUN,-0.3080135532832045,1.123857932813541e-05,True
xlm-roberta-base,POS_ADJ,-0.05879897380226195,0.4129982149329515,False
xlm-roberta-base,POS_ADV,-0.18646933368413252,0.008874139712369748,True
xlm-roberta-base,POS_DET,0.31674021018376963,6.096876726185028e-06,True
xlm-roberta-base,POS_INTJ,0.0793805943690673,0.2687412013058161,False
xlm-roberta-base,POS_CONJ,0.2939246279240281,2.8977087873088587e-05,True
xlm-roberta-base,POS_PART,0.23832721095229453,0.0007686535540079198,True
xlm-roberta-base,POS_NUM,0.08379522254442764,0.24293417376077933,False
xlm-roberta-base,POS_PREP,-0.13328964686439856,0.06254137268937464,False
xlm-roberta-base,POS_PRO,0.30444881810366325,1.4348577221982564e-05,True
xlm-roberta-base,G_PASSIVE,0.18986485169885892,0.007689801351968804,True
xlm-roberta-base,G_ACTIVE,0.3891763314429194,1.725827918106967e-08,True
xlm-roberta-base,G_PRESENT,0.3499969704290862,4.941338223128057e-07,True
xlm-roberta-base,G_PAST,0.3425099090802065,8.927547242464398e-07,True
xlm-roberta-base,G_FUTURE,0.21992005511364715,0.0019536151494003464,True
xlm-roberta-base,L_CONT_A,-0.35321209656056674,3.814819202635438e-07,True
xlm-roberta-base,L_FUNC_A,0.35884495284404677,2.407597746244402e-07,True
xlm-roberta-base,L_CONT_T,-0.3030639512123727,1.5763590167467465e-05,True
xlm-roberta-base,L_FUNC_T,-0.09339270928844987,0.19292246327485668,False
xlm-roberta-base,L_PROPER_NAME,0.06283703812678028,0.38159752233657096,False
xlm-roberta-base,L_PERSONAL_NAME,0.20036270147076352,0.00486641685729278,True
xlm-roberta-base,L_POSSESSIVES,0.021129796164983075,0.7687901329061078,False
xlm-roberta-base,L_ADJ_POSITIVE,-0.07760123575686836,0.27965292849558004,False
xlm-roberta-base,L_ADJ_COMPARATIVE,0.2843806201896407,5.354565081509037e-05,True
xlm-roberta-base,L_ADJ_SUPERLATIVE,0.02984288376459607,0.6779805050367083,False
xlm-roberta-base,L_ADV_POSITIVE,-0.157468544772742,0.027508260687292813,True
xlm-roberta-base,L_ADV_COMPARATIVE,-0.17590683018416195,0.013655323908338906,True
xlm-roberta-base,L_ADV_SUPERLATIVE,-0.17130603896721713,0.016362950635646863,True
xlm-roberta-base,ST_REPETITIONS_WORDS,0.24067709459953354,0.0006787682069339632,True
xlm-roberta-base,ST_REPETITIONS_SENT,,,False
xlm-roberta-base,L_I_PRON,0.24243457876995173,0.0006179934926590675,True
xlm-roberta-base,L_HE_PRON,0.24116319485128915,0.0006614293149869,True
xlm-roberta-base,L_SHE_PRON,0.31694339367735114,6.009289205767486e-06,True
xlm-roberta-base,L_IT_PRON,0.2198817417933117,0.001957264089052234,True
xlm-roberta-base,L_YOU_PRON,0.15093532546137955,0.03471292574476052,True
xlm-roberta-base,L_WE_PRON,0.0795200945503339,0.2678981666869857,False
xlm-roberta-base,L_THEY_PRON,0.16354360062842674,0.021997664646846295,True
xlm-roberta-base,L_ME_PRON,0.12854375649059052,0.07256482155329919,False
xlm-roberta-base,L_YOU_OBJ_PRON,0.038304277079758704,0.5940159617463365,False
xlm-roberta-base,L_HIM_PRON,0.14898094112744734,0.037156818688406985,True
xlm-roberta-base,L_HER_OBJECT_PRON,0.3065667884414297,1.241475307608883e-05,True
xlm-roberta-base,L_IT_OBJECT_PRON,0.36412820007946617,1.5508418791635164e-07,True
xlm-roberta-base,L_US_PRON,0.007968372435593308,0.911738931786342,False
xlm-roberta-base,L_THEM_PRON,0.1031777716632809,0.15012418401854127,False
xlm-roberta-base,L_MY_PRON,0.2699149679013993,0.00013029839690397365,True
xlm-roberta-base,L_YOUR_PRON,-0.08580911789051693,0.23175488696828206,False
xlm-roberta-base,L_HIS_PRON,0.17387303142969016,0.014799608087926927,True
xlm-roberta-base,L_HER_PRON,0.18578286192288704,0.009132342124041097,True
xlm-roberta-base,L_ITS_PRON,-0.08135354656721838,0.2569856541681413,False
xlm-roberta-base,L_OUR_PRON,-0.06253931170000714,0.3838618183977277,False
xlm-roberta-base,L_THEIR_PRON,-0.07313214657857658,0.3083616103415057,False
xlm-roberta-base,L_YOURS_PRON,0.21459330847863886,0.002524778777830758,True
xlm-roberta-base,L_THEIRS_PRON,-0.20040124785693705,0.004858048101343954,True
xlm-roberta-base,L_HERS_PRON,-0.1257194928010622,0.07912464429312308,False
xlm-roberta-base,L_OURS_PRON,-0.11183957807087797,0.11860891530267936,False
xlm-roberta-base,L_MYSELF_PRON,-0.11251096480521783,0.11639937678977669,False
xlm-roberta-base,L_YOURSELF_PRON,-0.0893872522637058,0.21279647506711272,False
xlm-roberta-base,L_HIMSELF_PRON,-0.18585923076485505,0.009103292261633882,True
xlm-roberta-base,L_HERSELF_PRON,-0.19741009415440597,0.005547229269585593,True
xlm-roberta-base,L_ITSELF_PRON,-0.04512032024834404,0.5300275634532421,False
xlm-roberta-base,L_OURSELVES_PRON,-0.2484297208191698,0.0004464682632938978,True
xlm-roberta-base,L_YOURSELVES_PRON,-0.16181145697252877,0.02346221466981878,True
xlm-roberta-base,L_THEMSELVES_PRON,-0.3168615356981651,6.0444315219672654e-06,True
xlm-roberta-base,L_FIRST_PERSON_SING_PRON,0.24243457876995173,0.0006179934926590675,True
xlm-roberta-base,L_SECOND_PERSON_PRON,0.00830441218270187,0.908032880913817,False
xlm-roberta-base,L_THIRD_PERSON_SING_PRON,0.266831523087672,0.00015649983576729816,True
xlm-roberta-base,L_THIRD_PERSON_PLURAL_PRON,0.052838059713409824,0.4620257604591751,False
xlm-roberta-base,VF_INFINITIVE,0.23413669154060818,0.0009566324257253424,True
